invoice_id,user_id,plan_id,plan_amount,amount,user_amount,trans_id,location,discount,method,description,device_type,device_id,status,created_date,last_update,app_id,object_id,client
4484506,11410822,1066,750,750,0,1568702162-11410822,othe,0,direct,"Gói K+",android,9a7251e74176cd30,1,"2019-09-17 13:36:57","2019-09-17 13:36:57",APP001,,
4484499,1760177,1392,100,100,0,1568693334-1760177,othe,0,direct,"Gói Combo",android,aed1fb35f0723109,1,"2019-09-17 11:09:12","2019-09-17 11:09:12",APP001,,
4484498,1760177,1392,100,100,0,1568693089-1760177,othe,0,direct,"Gói Combo",android,aed1fb35f0723109,1,"2019-09-17 11:06:35","2019-09-17 11:06:35",APP001,,
4484497,1760177,1392,100,100,0,1568691300-1760177,othe,0,direct,"Gói Combo",android,aed1fb35f0723109,1,"2019-09-17 10:35:14","2019-09-17 10:35:14",APP001,,
4484496,1760177,1063,125,125,0,1568690451-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-17 10:21:04","2019-09-17 10:21:04",APP001,,
4484495,1760177,1063,125,125,0,1568690396-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-17 10:20:20","2019-09-17 10:20:20",APP001,,
4484494,1760177,1063,125,125,0,1568690162-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-17 10:16:29","2019-09-17 10:16:29",APP001,,
4484493,1760177,1063,125,125,0,1568689935-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-17 10:12:51","2019-09-17 10:12:51",APP001,,
4484492,1760177,1063,125,125,0,1568689850-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-17 10:11:04","2019-09-17 10:11:04",APP001,,
4484491,1760177,1063,125,125,0,1568689547-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-17 10:06:04","2019-09-17 10:06:04",APP001,,
4484490,1760177,1063,125,125,0,1568689018-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-17 09:58:55","2019-09-17 09:58:55",APP001,,
4484489,1760177,1392,100,100,0,1568627968-1760177,othe,0,direct,"Gói Combo",android,aed1fb35f0723109,1,"2019-09-16 16:59:47","2019-09-16 16:59:47",APP001,,
4484488,1760177,1392,100,100,0,1568627926-1760177,othe,0,direct,"Gói Combo",android,aed1fb35f0723109,1,"2019-09-16 16:59:09","2019-09-16 16:59:09",APP001,,
4484487,1760177,1392,100,100,0,1568627892-1760177,othe,0,direct,"Gói Combo",android,aed1fb35f0723109,1,"2019-09-16 16:58:23","2019-09-16 16:58:23",APP001,,
4484486,1760177,1063,125,125,0,1568625071-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 16:11:25","2019-09-16 16:11:25",APP001,,
4484485,1760177,1392,100,100,0,1568624865-1760177,othe,0,direct,"Gói Combo",android,aed1fb35f0723109,1,"2019-09-16 16:07:55","2019-09-16 16:07:55",APP001,,
4484484,1760177,1392,100,100,0,1568624331-1760177,othe,0,direct,"Gói Combo",android,aed1fb35f0723109,1,"2019-09-16 16:07:30","2019-09-16 16:07:30",APP001,,
4484483,1760177,1059,50,50,0,1568623814-1760177,othe,0,direct,"Gói Phim Đặc Sắc",android,aed1fb35f0723109,1,"2019-09-16 15:50:28","2019-09-16 15:50:28",APP001,,
4484482,1760177,1392,100,100,0,1568623759-1760177,othe,0,direct,"Gói Combo",android,aed1fb35f0723109,1,"2019-09-16 15:49:36","2019-09-16 15:49:36",APP001,,
4484481,1760177,1065,500,500,0,1568622528-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 15:29:05","2019-09-16 15:29:05",APP001,,
4484480,1760177,1065,500,500,0,1568622229-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 15:24:02","2019-09-16 15:24:02",APP001,,
4484479,1760177,1066,750,750,0,1568622127-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 15:22:19","2019-09-16 15:22:19",APP001,,
4484478,1760177,1392,100,100,0,1568622014-1760177,othe,0,direct,"Gói Combo",android,aed1fb35f0723109,1,"2019-09-16 15:20:31","2019-09-16 15:20:31",APP001,,
4484477,1760177,1392,100,100,0,1568621932-1760177,othe,0,direct,"Gói Combo",android,aed1fb35f0723109,1,"2019-09-16 15:19:11","2019-09-16 15:19:11",APP001,,
4484476,1760177,1066,750,750,0,1568621536-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 15:12:32","2019-09-16 15:12:32",APP001,,
4484475,1760177,1392,100,100,0,1568621465-1760177,othe,0,direct,"Gói Combo",android,aed1fb35f0723109,1,"2019-09-16 15:11:39","2019-09-16 15:11:39",APP001,,
4484473,11410822,1392,100,100,0,1568619231-11410822,othe,0,direct,"Gói Combo",android,80ef689ded3ca6a9,1,"2019-09-16 14:35:00","2019-09-16 14:35:00",APP001,,
4484469,1770216,252,500,500,0,1568618141-1770216,othe,0,direct,"Gói Phim Đặc Sắc",web-playfpt,unknow,1,"2019-09-16 14:15:50","2019-09-16 14:15:50",APP001,,
4484468,8324675,539,125,125,0,1568617968-8324675,vn,0,direct,"Gói K+",web-playfpt,unknow,1,"2019-09-16 14:12:54","2019-09-16 14:12:54",APP001,,
4484464,1760177,1063,125,125,0,1568615056-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 13:24:29","2019-09-16 13:24:29",APP001,,
4484463,1760177,1063,125,125,0,1568614899-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 13:21:47","2019-09-16 13:21:47",APP001,,
4484462,1760177,1063,125,125,0,1568614571-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 13:16:20","2019-09-16 13:16:20",APP001,,
4484461,1760177,1063,125,125,0,1568614515-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 13:15:25","2019-09-16 13:15:25",APP001,,
4484460,1760177,1063,125,125,0,1568614049-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 13:08:10","2019-09-16 13:08:10",APP001,,
4484459,1760177,1063,125,125,0,1568608970-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 11:43:30","2019-09-16 11:43:30",APP001,,
4484458,1760177,1063,125,125,0,1568608889-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 11:41:57","2019-09-16 11:41:57",APP001,,
4484457,1760177,1063,125,125,0,1568607514-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 11:18:52","2019-09-16 11:18:52",APP001,,
4484456,1760177,1063,125,125,0,1568607453-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 11:17:43","2019-09-16 11:17:43",APP001,,
4484455,1760177,1063,125,125,0,1568607406-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 11:17:06","2019-09-16 11:17:06",APP001,,
4484454,1760177,1063,125,125,0,1568607304-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 11:15:25","2019-09-16 11:15:25",APP001,,
4484446,1760177,1063,125,125,0,1568605068-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 10:37:59","2019-09-16 10:37:59",APP001,,
4484444,1760177,1063,125,125,0,1568604853-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 10:34:31","2019-09-16 10:34:31",APP001,,
4484442,1760177,1063,125,125,0,1568604578-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 10:30:14","2019-09-16 10:30:14",APP001,,
4484440,1760177,1063,125,125,0,1568604028-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 10:20:35","2019-09-16 10:20:35",APP001,,
4484439,1760177,1063,125,125,0,1568604009-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 10:20:18","2019-09-16 10:20:18",APP001,,
4484438,1760177,1063,125,125,0,1568603795-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 10:16:56","2019-09-16 10:16:56",APP001,,
4484434,1760177,1063,125,125,0,1568603267-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 10:07:53","2019-09-16 10:07:53",APP001,,
4484433,1760177,1063,125,125,0,1568603215-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 10:07:18","2019-09-16 10:07:18",APP001,,
4484432,1760177,1063,125,125,0,1568602803-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 10:00:17","2019-09-16 10:00:17",APP001,,
4484431,1760177,1063,125,125,0,1568602483-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 09:55:04","2019-09-16 09:55:04",APP001,,
4484430,1760177,1063,125,125,0,1568602176-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 09:49:50","2019-09-16 09:49:50",APP001,,
4484429,1760177,1063,125,125,0,1568601759-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 09:42:46","2019-09-16 09:42:46",APP001,,
4484428,1760177,1063,125,125,0,1568601349-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-16 09:36:17","2019-09-16 09:36:17",APP001,,
4484427,1760177,1063,125,125,0,1568459744-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-14 18:16:01","2019-09-14 18:16:01",APP001,,
4484426,1760177,1063,125,125,0,1568459117-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-14 18:05:30","2019-09-14 18:05:30",APP001,,
4484425,1760177,1063,125,125,0,1568457629-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-14 17:40:39","2019-09-14 17:40:39",APP001,,
4484424,1760177,1063,125,125,0,1568456596-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-14 17:23:53","2019-09-14 17:23:53",APP001,,
4484423,1760177,1063,125,125,0,1568455756-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-14 17:09:54","2019-09-14 17:09:54",APP001,,
4484422,1760177,1063,125,125,0,1568455726-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-14 17:08:51","2019-09-14 17:08:51",APP001,,
4484421,1760177,1063,125,125,0,1568455691-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-14 17:08:23","2019-09-14 17:08:23",APP001,,
4484420,1760177,1063,125,125,0,1568454554-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-14 16:49:31","2019-09-14 16:49:31",APP001,,
4484419,1760177,1063,125,125,0,1568454537-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-14 16:49:04","2019-09-14 16:49:04",APP001,,
4484418,1760177,1063,125,125,0,1568454284-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-14 16:44:58","2019-09-14 16:44:58",APP001,,
4484417,1760177,1063,125,125,0,1568449348-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-14 15:31:45","2019-09-14 15:31:45",APP001,,
4484416,1760177,1063,125,125,0,1568448105-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-14 15:02:20","2019-09-14 15:02:20",APP001,,
4484415,1760177,1063,125,125,0,1568447653-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-14 14:54:59","2019-09-14 14:54:59",APP001,,
4484414,1760177,1063,125,125,0,1568372942-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 18:09:29","2019-09-13 18:09:29",APP001,,
4484413,1760177,1063,125,125,0,1568372239-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 17:57:42","2019-09-13 17:57:42",APP001,,
4484412,1760177,1063,125,125,0,1568371998-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 17:53:47","2019-09-13 17:53:47",APP001,,
4484411,1760177,1063,125,125,0,1568367750-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 16:42:58","2019-09-13 16:42:58",APP001,,
4484410,1760177,1063,125,125,0,1568367339-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 16:36:59","2019-09-13 16:36:59",APP001,,
4484409,1760177,1063,125,125,0,1568365606-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 16:07:22","2019-09-13 16:07:22",APP001,,
4484408,1760177,1063,125,125,0,1568365413-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 16:04:28","2019-09-13 16:04:28",APP001,,
4484407,1760177,1063,125,125,0,1568365272-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 16:01:47","2019-09-13 16:01:47",APP001,,
4484406,1760177,1063,125,125,0,1568365072-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 15:58:16","2019-09-13 15:58:16",APP001,,
4484405,1760177,1063,125,125,0,1568364738-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 15:52:55","2019-09-13 15:52:55",APP001,,
4484404,1760177,1063,125,125,0,1568364403-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 15:47:46","2019-09-13 15:47:46",APP001,,
4484403,1760177,1063,125,125,0,1568363524-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 15:32:31","2019-09-13 15:32:31",APP001,,
4484402,1760177,1063,125,125,0,1568363208-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 15:27:12","2019-09-13 15:27:12",APP001,,
4484401,1760177,1063,125,125,0,1568362023-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 15:07:13","2019-09-13 15:07:13",APP001,,
4484400,1760177,1063,125,125,0,1568361792-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 15:03:27","2019-09-13 15:03:27",APP001,,
4484399,1760177,1063,125,125,0,1568361630-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 15:00:59","2019-09-13 15:00:59",APP001,,
4484398,1760177,1063,125,125,0,1568360552-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 14:42:41","2019-09-13 14:42:41",APP001,,
4484397,9785873,1392,100,100,0,1568359950-9785873,othe,0,direct,"Gói Combo",fplay-smarttv-android,df301e8b4a925b38,1,"2019-09-13 14:32:36","2019-09-13 14:32:36",APP001,,
4484396,1760177,1063,125,125,0,1568359049-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 14:17:43","2019-09-13 14:17:43",APP001,,
4484395,1760177,1063,125,125,0,1568358922-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 14:15:38","2019-09-13 14:15:38",APP001,,
4484394,1760177,1063,125,125,0,1568358846-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 14:14:39","2019-09-13 14:14:39",APP001,,
4484393,1760177,1063,125,125,0,1568358745-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 14:12:41","2019-09-13 14:12:41",APP001,,
4484392,1760177,1063,125,125,0,1568358073-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 14:02:07","2019-09-13 14:02:07",APP001,,
4484391,4663363,175,15,15,0,1568358109-4663363,othe,0,direct,"Tình Yêu Cháy Bỏng 1",fplay-smarttv-android,2ba748e68bc4c243,1,"2019-09-13 14:02:06","2019-09-13 14:02:06",APP001,,
4484390,1760177,1063,125,125,0,1568357336-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 13:50:10","2019-09-13 13:50:10",APP001,,
4484389,8324675,1392,100,100,0,190913-15683469038324675,othe,0,direct,"Gói Combo",web-playfpt,unknow,1,"2019-09-13 10:55:15","2019-09-13 10:55:15",APP001,,
4484388,1760177,1063,125,125,0,1568346799-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 10:54:13","2019-09-13 10:54:13",APP001,,
4484387,1760177,1063,125,125,0,1568344367-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 10:13:36","2019-09-13 10:13:36",APP001,,
4484386,1760177,1063,125,125,0,1568343554-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 10:01:01","2019-09-13 10:01:01",APP001,,
4484385,1760177,1063,125,125,0,1568343503-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 09:58:42","2019-09-13 09:58:42",APP001,,
4484384,1760177,1063,125,125,0,1568343318-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 09:56:41","2019-09-13 09:56:41",APP001,,
4484383,1760177,1063,125,125,0,1568342909-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 09:48:40","2019-09-13 09:48:40",APP001,,
4484382,1760177,1063,125,125,0,1568342725-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 09:45:45","2019-09-13 09:45:45",APP001,,
4484381,1760177,1063,125,125,0,1568341991-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 09:41:25","2019-09-13 09:41:25",APP001,,
4484380,1760177,1063,125,125,0,1568341943-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 09:32:44","2019-09-13 09:32:44",APP001,,
4484379,1760177,1063,125,125,0,1568341634-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 09:27:38","2019-09-13 09:27:38",APP001,,
4484378,1760177,1063,125,125,0,1568341018-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 09:17:54","2019-09-13 09:17:54",APP001,,
4484377,1760177,1063,125,125,0,1568340662-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 09:11:10","2019-09-13 09:11:10",APP001,,
4484376,8324675,1626,79,79,0,1568340574--8324675,othe,0,direct,"Gói HBO GO",,,1,"2019-09-13 09:09:34","2019-09-13 09:09:34",APP001,,
4484375,8324675,539,125,125,0,190913-15683405588324675,othe,0,direct,"Gói K+",web-playfpt,unknow,1,"2019-09-13 09:09:34","2019-09-13 09:09:34",APP001,,
4484374,1760177,1063,125,125,0,1568340055-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 09:01:06","2019-09-13 09:01:06",APP001,,
4484373,1760177,1063,125,125,0,1568339880-1760177,othe,0,direct,"Gói K+",android,aed1fb35f0723109,1,"2019-09-13 08:58:51","2019-09-13 08:58:51",APP001,,
4484360,6147062,856,20,20,0,1568278926-6147062,othe,0,direct,"Gói Tắt Quảng Cáo",smarttv-sony-android,8f1eecdd4fea3244,1,"2019-09-12 16:02:19","2019-09-12 16:02:19",APP001,,
4484359,11593504,856,20,20,0,1568278726-11593504,othe,0,direct,"Gói Tắt Quảng Cáo",smarttv-sony-android,8f1eecdd4fea3244,1,"2019-09-12 15:59:10","2019-09-12 15:59:10",APP001,,
4484357,4663363,1389,29,29,0,1568277779-4663363,othe,0,direct,"Ráp-phờ Đập Phá 2: Phá Đảo Thế Giới Ảo",fplay-smarttv-android,2ba748e68bc4c243,1,"2019-09-12 15:43:36","2019-09-12 15:43:36",APP001,,
4484342,7,18139,20,20,0,190910-15681044557,othe,0,direct,Game,fplay-smarttv-android,33d28e8777356889,1,"2019-09-10 15:35:44","2019-09-10 15:35:44",APP001,,
4484340,11370865,1392,100,100,0,1568018049-11370865,othe,0,direct,"Gói Combo",ios,DB26D32C-827A-433E-BFDF-C54D0948BBB3,1,"2019-09-09 15:34:10","2019-09-09 15:34:10",APP001,,
4484339,4921720,1392,100,100,0,1568017634-4921720,othe,0,direct,"Gói Combo",ios,DB26D32C-827A-433E-BFDF-C54D0948BBB3,1,"2019-09-09 15:27:15","2019-09-09 15:27:15",APP001,,
4484338,2353440,1392,100,100,0,1568015745-2353440,othe,0,direct,"Gói Combo",web-playfpt,unknow,1,"2019-09-09 15:02:24","2019-09-09 15:02:24",APP001,,
4484337,11720712,1626,79,79,0,1567755833--11720712,othe,0,direct,"Gói HBO GO",,,1,"2019-09-06 14:43:53","2019-09-06 14:43:53",APP001,,
4484336,11720712,539,125,125,0,1567755754-11720712,othe,0,direct,"Gói K+",web-playfpt,unknow,1,"2019-09-06 14:43:53","2019-09-06 14:43:53",APP001,,
4484335,1770216,1392,100,100,0,1567734502-1770216,othe,0,direct,"Gói Combo",web-playfpt,unknow,1,"2019-09-06 08:50:32","2019-09-06 08:50:32",APP001,,
4484334,11720713,18139,20,20,0,190905-156767107411720713,othe,0,direct,Game,fplay-smarttv-android,33d28e8777356889,1,"2019-09-05 15:11:22","2019-09-05 15:11:22",APP001,,
4484333,8324675,1387,29,29,0,1567570110-8324675,vn,0,direct,"Bộ Ba Quái Nhân",web-playfpt,unknow,1,"2019-09-04 11:08:37","2019-09-04 11:08:37",APP001,,
4484332,8819444,539,125,125,0,1567493384-8819444,othe,0,direct,"Gói K+",web,unknown,1,"2019-09-03 13:49:50","2019-09-03 13:49:50",APP001,,
4484330,8819444,539,125,125,0,1567492982-8819444,othe,0,direct,"Gói K+",web,unknown,1,"2019-09-03 13:43:11","2019-09-03 13:43:11",APP001,,
4484327,4921720,1629,460,460,0,1567492919--4921720,othe,0,direct,"Gói HBO GO",,,1,"2019-09-03 13:41:59","2019-09-03 13:41:59",APP001,,
4484326,4921720,541,750,750,0,1567492910-4921720,othe,0,direct,"Gói K+",web,unknown,1,"2019-09-03 13:41:59","2019-09-03 13:41:59",APP001,,
4484325,10778676,1628,300,300,0,1567492855--10778676,othe,0,direct,"Gói HBO GO",,,1,"2019-09-03 13:40:55","2019-09-03 13:40:55",APP001,,
4484324,10778676,557,500,500,0,1567492847-10778676,othe,0,direct,"Gói K+",web,unknown,1,"2019-09-03 13:40:55","2019-09-03 13:40:55",APP001,,
4484321,8819444,1626,79,79,0,1567492712--8819444,othe,0,direct,"Gói HBO GO",,,1,"2019-09-03 13:38:32","2019-09-03 13:38:32",APP001,,
4484320,8819444,539,125,125,0,1567492651-8819444,othe,0,direct,"Gói K+",web-playfpt,unknow,1,"2019-09-03 13:38:32","2019-09-03 13:38:32",APP001,,
4484290,2283762,1627,150,150,0,1567148316--2283762,othe,0,direct,"Gói HBO GO",,,1,"2019-08-30 13:58:36","2019-08-30 13:58:36",APP001,,
4484289,2283762,540,375,0,0,1567148316-2283762,vn,0,giftcode,"Gói K+ 3 tháng",web-playfpt,unknown,1,"2019-08-30 13:58:36","2019-08-30 13:58:36",APP001,,
4484087,8324675,1392,100,100,0,1566959758-8324675,vn,0,direct,"Gói Combo",web-playfpt,unknow,1,"2019-08-28 09:36:04","2019-08-28 09:36:04",APP001,,
4484039,8866372,1448,50,50,0,,,0,direct,"Gói HBO GO 30 Ngày",web,unknown,1,"2019-08-23 14:34:17","2019-08-23 14:34:17",APP001,,
4484038,8866372,1448,50,50,0,,,0,direct,"Gói HBO GO 30 Ngày",web,unknown,1,"2019-08-23 14:31:37","2019-08-23 14:31:37",APP001,,
4484037,8866372,1448,50,50,0,,,0,direct,"Gói HBO GO 30 Ngày",web,unknown,1,"2019-08-23 14:30:48","2019-08-23 14:30:48",APP001,,
4484036,8866372,1448,50,50,0,,,0,direct,"Gói HBO GO 30 Ngày",web,unknown,1,"2019-08-23 14:16:06","2019-08-23 14:16:06",APP001,,
4484035,8866372,1448,50,50,0,,,0,direct,"Gói HBO GO 30 Ngày",web,unknown,1,"2019-08-23 14:12:07","2019-08-23 14:12:07",APP001,,
4484034,8866372,1448,50,50,0,,,0,direct,"Gói HBO GO 30 Ngày",web,unknown,1,"2019-08-23 14:11:42","2019-08-23 14:11:42",APP001,,
4484033,8866372,1448,50,50,0,,,0,direct,"Gói HBO GO 30 Ngày",web,unknown,1,"2019-08-23 14:10:04","2019-08-23 14:10:04",APP001,,
4484032,8866372,1448,50,50,0,,,0,direct,"Gói HBO GO 30 Ngày",web,unknown,1,"2019-08-23 11:33:22","2019-08-23 11:33:22",APP001,,
4484031,8866372,1448,50,50,0,,,0,direct,"Gói HBO GO 30 Ngày",web,unknown,1,"2019-08-23 11:31:12","2019-08-23 11:31:12",APP001,,
4484030,8866372,1448,50,50,0,,,0,direct,"Gói HBO GO 30 Ngày",web,unknown,1,"2019-08-23 11:18:57","2019-08-23 11:18:57",APP001,,
4484029,8866372,1448,50,50,0,,,0,direct,"Gói HBO GO 30 Ngày",web,unknown,1,"2019-08-23 11:17:06","2019-08-23 11:17:06",APP001,,
4484028,8866372,539,125,125,0,,,0,direct,"Gói K+ 1 tháng",web,unknown,1,"2019-08-23 11:12:35","2019-08-23 11:12:35",APP001,,
4484022,8324675,657,500,0,0,1566379873-8324675,vn,100,coin,"Giftcode Gói Giải Trí 365 Ngày & Hết Mùa Serie A-FA Cup 2019/2020 - Discount: 100%",fplay-ottbox-2019,unknown,1,"2019-08-21 16:31:13","2019-08-21 16:31:13",APP001,,
4484020,8324675,1017,500,500,0,1566379195-8324675,vn,0,direct,"Gói Giải Trí - Promotion: 60 ngày",web-playfpt,unknow,1,"2019-08-21 16:20:01","2019-08-21 16:20:01",APP001,,
4484019,8324675,642,500,500,0,1566379181-8324675,vn,0,direct,"Gói Giải Trí",web-playfpt,unknow,1,"2019-08-21 16:19:46","2019-08-21 16:19:46",APP001,,
4484018,11720706,818,50,50,0,1566362234-11720706,vn,0,direct,"Gói Phim Đặc Sắc",,,1,"2019-08-21 11:37:20","2019-08-21 11:37:20",APP001,,
4484017,11720706,818,50,50,0,1566362085-11720706,othe,0,direct,"Gói Phim Đặc Sắc",smarttv-lg-nextgen,unknow,1,"2019-08-21 11:34:53","2019-08-21 11:34:53",APP001,,
4484016,11720706,818,50,50,0,1566361960-11720706,othe,0,direct,"Gói Phim Đặc Sắc",smarttv-lg-nextgen,unknow,1,"2019-08-21 11:33:29","2019-08-21 11:33:29",APP001,,
4484007,8324675,657,500,0,0,1566287021-8324675,vn,100,coin,"Giftcode Gói Giải Trí 365 Ngày & Hết Mùa Serie A-FA Cup 2019/2020 - Discount: 100%",fplay-ottbox-2019,unknown,1,"2019-08-20 14:43:41","2019-08-20 14:43:41",APP001,,
4484002,2283762,1392,100,0,0,1566272751-2283762,vn,0,giftcode,"Gói Combo 30 Ngày",Web,,1,"2019-08-20 10:45:51","2019-08-20 10:45:51",APP001,,
4484001,2283762,1392,100,0,0,1566272738-2283762,vn,0,giftcode,"Gói Combo 30 Ngày",Web,,1,"2019-08-20 10:45:38","2019-08-20 10:45:38",APP001,,
4484000,2283762,1392,100,0,0,1566272721-2283762,vn,0,giftcode,"Gói Combo 30 Ngày",Web,,1,"2019-08-20 10:45:21","2019-08-20 10:45:21",APP001,,
4483999,2283762,1392,100,0,0,1566272687-2283762,vn,0,giftcode,"Gói Combo 30 Ngày",Web,,1,"2019-08-20 10:44:47","2019-08-20 10:44:47",APP001,,
